StockCode,Description,TotalUnitsSold,TotalRevenue,ProductPopularityScore
22579,dotcom,-40,0.0,-0.0
23843,"PAPER CRAFT , LITTLE BIRDIE",0,0.0,0.0
84877D,found,1,0.0,0.0
21817,check,-8,0.0,-0.0
22812,PACK 3 BOXES CHRISTMAS PANETTONE,70,236.78000000000003,16574.600000000002
22829,,5,0.0,0.0
23397,FOOT STOOL HOME SWEET HOME,483,5037.949999999999,2433329.8499999996
37327,damages,-131,0.0,-0.0
84660A,damaged,-15,0.0,-0.0
23489,"GARLAND, VINTAGE BELLS",92,265.88,24460.96
23581,JUMBO BAG PAISLEY PARK,4913,11388.269999999951,5.595057050999976E7
23187,check,-62,0.0,-0.0
82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,701,6193.39,4341566.390000001
17107D,FLOWER FAIRY 5 DRAWER LINERS,60,153.0,9180.0
23524,HORSE & PONY WALL ART,256,797.3100000000001,204111.36000000002
79157V,UBO-LIGHT TRIOBASE PURPLE,5,4.25,21.25
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,1,9.15,9.15
22813,PACK 3 BOXES BIRD PANETTONE,204,451.83999999999975,92175.35999999994
23381,PACK OF 12 VINTAGE LEAF TISSUES,1509,567.9500000000003,857036.5500000004
85230E,Damaged,-48,0.0,-0.0
23569,TRADTIONAL ALPHABET STAMP SET,959,4742.410000000003,4547971.190000002
84279P,check,-104,0.0,-0.0
22804,Wrongly mrked had 85123a in box,-256,0.0,-0.0
72807A,wet pallet,-504,0.0,-0.0
37370,,18,0.0,0.0
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,1497.6000000000001
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1858,7292.430000000006,1.354933494000001E7
72802C,check,-75,0.0,-0.0
20669,,-25,0.0,-0.0
71459,HANGING JAM JAR T-LIGHT HOLDERS,2810,2295.5000000000023,6450355.0000000065
23084,add stock to allocate online orders,2,0.0,0.0
85032D,damaged,-1,0.0,-0.0
21192,wrongly marked,48,0.0,0.0
16045,,-3667,0.0,-0.0
23538,WALL ART VINTAGE HEART,332,1334.4900000000011,443050.6800000004
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE,1,16.63,16.63
71279,damages,-74,0.0,-0.0
21620,check,-20,0.0,-0.0
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,56,152.24,8525.44
22501,Found,24,0.0,0.0
23403,LETTER HOLDER HOME SWEET HOME,623,2196.6100000000006,1368488.0300000003
23084,allocate stock for dotcom orders ta,4,0.0,0.0
40016,?,-752,0.0,-0.0
23502,PLAYING CARDS VINTAGE DOILEY,13,16.25,211.25
23564,EGG CUP MILKMAID INGRID,644,841.3100000000001,541803.64
85078,missing,-840,0.0,-0.0
23575,SNACK TRAY PAISLEY PARK,179,367.34999999999997,65755.65
21402,,-147,0.0,-0.0
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,159.9,13111.800000000001
85035C,check,-24,0.0,-0.0
22925,AMAZON,1,0.0,0.0
21311,,-21,0.0,-0.0
23406,,15,0.0,0.0
22355,test,1,0.0,0.0
20840,damages,-30,0.0,-0.0
22606,,-48,0.0,-0.0
84660A,,7,0.0,0.0
72817,,39,0.0,0.0
23402,HOME SWEEET HOME 3 PEG HANGER,25,93.75,2343.75
23511,EMBROIDERED RIBBON REEL EMILY,568,1245.7700000000013,707597.3600000008
23115,RED APPLES CHOPPING BOARD,155,785.17,121701.34999999999
84944,michel oops,22,0.0,0.0
47574A,check,-61,0.0,-0.0
23480,MINI LIGHTS WOODLAND MUSHROOMS,1781,6658.540000000003,1.1858859740000004E7
72817,check,-67,0.0,-0.0
16045,check,-900,0.0,-0.0
84708B,,-5,0.0,-0.0
23401,RUSTIC MIRROR WITH LACE HEART,456,2336.120000000001,1065270.7200000004
23523,WALL ART TREASURE AHOY,84,317.85,26699.4
20893,damages,-55,0.0,-0.0
22688,,-25,0.0,-0.0
23324,RUSTIC STRAWBERRY JAM POT LARGE,244,509.9700000000001,124432.68000000002
23417,BATHROOM HOOK,146,157.5,22995.0
22030,??,-635,0.0,-0.0
23459,DOLLY CABINET 2 DRAWERS,30,375.0,11250.0
85135B,check,3,0.0,0.0
21670,,-115,0.0,-0.0
21907,,-77,0.0,-0.0
22445,,-62,0.0,-0.0
23135,,0,0.0,0.0
23404,HOME SWEET HOME BLACKBOARD,982,4418.2099999999955,4338682.219999996
85035A,CHECK,-59,0.0,-0.0
22812,check,48,0.0,0.0
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,518062.5
35597D,,0,0.0,0.0
72816,,-37,0.0,-0.0
22652,check,-111,0.0,-0.0
23627,SET 10 CARDS XMAS GRAPHIC  17218,7,17.43,122.00999999999999
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,1,8.29,8.29
23580,SNACK TRAY HAPPY FOREST,117,236.86999999999992,27713.78999999999
85115B,S/4 BLACK DISCO PARTITION PANEL,3,24.869999999999997,74.60999999999999
72783,BLACK SIL'T SQU CANDLE PLATE,16,33.6,537.6
21018,damaged,-63,0.0,-0.0
85032D,,171,0.0,0.0
21618,,-2,0.0,-0.0
23464,VINTAGE ZINC WATERING CAN SMALL,18,99.2,1785.6000000000001
22572,??,-335,0.0,-0.0
20902,check,-3,0.0,-0.0
85036B,damages wax,-1284,0.0,-0.0
23502,PLAYING CARDS VINTAGE DOILY,701,880.16,616992.16
20700,?,-121,0.0,-0.0
21818,check,-130,0.0,-0.0
21014,check,-90,0.0,-0.0
22219,???lost,-550,0.0,-0.0
35591T,,-4,0.0,-0.0
22570,,15,0.0,0.0
72818,,-50,0.0,-0.0
23505,PLAYING CARDS I LOVE LONDON,1207,1660.0400000000004,2003668.2800000005
84247E,PACK OF 12 CHRISTMAS FUN CARDS,85,221.84000000000006,18856.400000000005
21622,damages,-45,0.0,-0.0
10133,damaged,-82,0.0,-0.0
22759,check,-310,0.0,-0.0
85231G,amazon,1,0.0,0.0
23485,BOTANICAL GARDENS WALL CLOCK,244,5436.519999999998,1326510.8799999994
21829,adjustment,12,0.0,0.0
46000S,dotcom sales,-90,0.0,-0.0
23091,check,2,0.0,0.0
23681,LUNCH BAG RED VINTAGE DOILY,1577,2526.69,3984590.13
72802c,VANILLA SCENT CANDLE JEWELLED BOX,1,8.29,8.29
21758,,-9,0.0,-0.0
90180A,stock check,-32,0.0,-0.0
21090,WET/MOULDY,-192,0.0,-0.0
21135,wet rusty,-1152,0.0,-0.0
22778,check,-10,0.0,-0.0
21927,,8,0.0,0.0
23408,PHOTO FRAME LINEN AND LACE SMALL,296,615.6800000000005,182241.28000000014
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38,52.5,1995.0
23535,WALL ART BICYCLE SAFTEY,21,114.15,2397.15
72802C,damages,-54,0.0,-0.0
22586,check,-30,0.0,-0.0
23377,PACK OF 12 DOLLY GIRL TISSUES,1346,590.5000000000001,794813.0000000001
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,2095,1884.1700000000042,3947336.1500000088
23074,EMBOSSED HEART TRINKET BOX,244,543.1099999999999,132518.83999999997
23610,SET 10 CARDS CHRISTMAS ROBIN 17095,3,6.24,18.72
23456,MEDIUM PARLOUR FRAME,22,84.1,1850.1999999999998
22548,,-70,0.0,-0.0
23660,HENRIETTA HEN MUG,290,508.26000000000005,147395.40000000002
23486,ANTIQUE HEART SHELF UNIT,262,3945.8200000000006,1033804.8400000002
23055,rusty thrown away,-398,0.0,-0.0
20652,check,-37,0.0,-0.0
22827,,-4,0.0,-0.0
23396,LA JARDIN BOTANIQUE CUSHION COVER,88,379.28,33376.64
21654,Damaged,-3,0.0,-0.0
23527,ANIMALS AND NATURE WALL ART,267,923.97,246699.99000000002
23456,MEDIUM PARLOUR PICTURE FRAME,134,541.7000000000002,72587.80000000002
23306,SET OF 36 PANTRY PAPER DOILIES,67,139.77999999999997,9365.259999999998
21794,adjustment,10,0.0,0.0
21181,check,-54,0.0,-0.0
23348,check,5,0.0,0.0
23508,MINI PLAYING CARDS DOLLY GIRL,2629,1164.2899999999995,3060918.4099999988
72802A,Had been put aside.,54,0.0,0.0
22595,check,-80,0.0,-0.0
79341,"Unsaleable, destroyed.",-905,0.0,-0.0
22533,check,60,0.0,0.0
20984,,58,0.0,0.0
22579,,-3,0.0,-0.0
23412,HEART MIRROR ANTIQUE WHITE,356,2339.7999999999997,832968.7999999999
22449,can't find,-125,0.0,-0.0
22812,?,-270,0.0,-0.0
22943,check,-33,0.0,-0.0
71477,COLOURED GLASS STAR T-LIGHT HOLDER,959,3387.450000000001,3248564.550000001
23343,20713,-400,0.0,-0.0
72803A,?,117,0.0,0.0
21349,check,1,0.0,0.0
35911A,,20,0.0,0.0
23152,,-23,0.0,-0.0
17012B,,-2,0.0,-0.0
84201C,HAPPY BIRTHDAY CARD TEDDY/CAKE,5,0.95,4.75
23504,PLAYING CARDS JUBILEE UNION JACK,1934,2857.640000000001,5526675.760000002
82600,N0 SINGING METAL SIGN,1225,2639.420000000002,3233289.5000000023
23540,"WALL ART , THE MAGIC FOREST",2,13.9,27.8
22336,damaged,-71,0.0,-0.0
35819B,check,18,0.0,0.0
84609,damages,-29,0.0,-0.0
20711,lost in space,-98,0.0,-0.0
84660C,,-20,0.0,-0.0
23639,SET 10 CARDS MAGICAL TREE 17086,4,13.32,53.28
20774,damaged,-14,0.0,-0.0
79342B,"Unsaleable, destroyed.",-1128,0.0,-0.0
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,253,730.3699999999999,184783.61
18094C,,-67,0.0,-0.0
23188,VINTAGE  2 METRE FOLDING RULER,1627,3374.050000000003,5489579.350000004
84596G,??,-365,0.0,-0.0
23399,HOME SWEET HOME HANGING HEART,1922,1752.350000000002,3368016.700000004
22689,had been put aside,40,0.0,0.0
21644,check,27,0.0,0.0
22062,,37,0.0,0.0
90209B,,1,0.0,0.0
22336,,-114,0.0,-0.0
84206A,3 BLACK CATS W HEARTS BLANK CARD,24,4.5600000000000005,109.44000000000001
23395,BELLE JARDINIERE CUSHION COVER,754,3279.579999999999,2472803.3199999994
23406,HOME SWEET HOME KEY HOLDER,454,2410.1600000000003,1094212.6400000001
23635,SET 10 CARDS CHRISTMAS HOLLY  17259,3,12.48,37.44
85054,found,27,0.0,0.0
85049c,ROMANTIC PINKS RIBBONS,1,2.46,2.46
35818B,"ACRYLIC JEWEL ICICLE, BLUE",31,11.780000000000003,365.18000000000006
23249,ENAMEL DINNER PLATE PANTRY,12,19.799999999999997,237.59999999999997
23624,SET 10 CARD PERFECT NATIVITY 17089,4,9.96,39.84
23541,WALL ART CLASSIC PUDDINGS,862,6746.210000000004,5815233.020000003
84661b,BLACK SQUARE TABLE CLOCK,1,4.96,4.96
79323LP,"Unsaleable, destroyed.",-2618,0.0,-0.0
22696,,6,0.0,0.0
23513,EMBROIDERED RIBBON REEL SUSIE,560,1101.7800000000007,616996.8000000004
85135C,Damages,-49,0.0,-0.0
84550,CROCHET LILAC/RED BEAR KEYRING,1,1.65,1.65
35597A,,-14,0.0,-0.0
21809,,-68,0.0,-0.0
22776,SWEETHEART 3 TIER CAKE STAND,260,3151.629999999999,819423.7999999998
23551,PACK OF 12 PAISLEY PARK TISSUES,1843,841.01,1549981.43
85049B,Amazon,1,0.0,0.0
23632,SET 10 CARDS CHEERFUL ROBIN 17065,15,31.199999999999996,467.99999999999994
23366,SET 12 COLOURING PENCILS DOILEY,1,0.65,0.65
21761,damaged,-2,0.0,-0.0
21109,wet,-48,0.0,-0.0
21641,,-49,0.0,-0.0
23611,SET 10 CARDS RED RIDING HOOD 17214,40,99.60000000000001,3984.0000000000005
23526,DOG LICENCE WALL ART,408,2081.6399999999994,849309.1199999998
23523,TREASURE AHOY WALL ART,270,833.46,225034.2
23567,EGG CUP HENRIETTA HEN PINK,210,290.33000000000004,60969.30000000001
22171,,17,0.0,0.0
21116,,-33,0.0,-0.0
23522,DOG AND BALL WALL ART,252,425.8799999999999,107321.75999999997
85106,,-542,0.0,-0.0
23474,WOODLAND SMALL BLUE FELT HEART,312,270.96,84539.51999999999
21636,check,-22,0.0,-0.0
84581,check,-41,0.0,-0.0
23404,check,41,0.0,0.0
23357,HOT WATER BOTTLE SEX BOMB,453,1993.599999999999,903100.7999999996
23118,Breakages,-30,0.0,-0.0
21578,found,16,0.0,0.0
82001S,SILVER RECORD COVER FRAME,287,1067.7600000000002,306447.12000000005
23391,I LOVE LONDON MINI BACKPACK,389,1628.1699999999994,633358.1299999998
23490,T-LIGHT HOLDER HANGING LOVE BIRD,545,2044.0200000000004,1113990.9000000001
23458,DOLLY CABINET 3 DRAWERS,46,687.6999999999998,31634.19999999999
46776a,WOVEN BUBBLE GUM CUSHION COVER,5,20.65,103.25
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,2,5.9,11.8
23288,check,-63,0.0,-0.0
85211,,-1,0.0,-0.0
22848,,-16,0.0,-0.0
23431,NATURAL HANGING QUILTED HEARTS,1438,1162.1000000000015,1671099.8000000021
23421,PANTRY HOOK SPATULA,162,353.36000000000007,57244.320000000014
23527,WALL ART ANIMALS AND NATURE,147,482.09,70867.23
21803,check,-38,0.0,-0.0
21619,check,-94,0.0,-0.0
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,2,11.58,23.16
23390,DOLLY GIRL MINI BACKPACK,742,3004.8400000000006,2229591.2800000003
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,42,390.78,16412.76
23492,VINTAGE JINGLE BELLS WREATH,76,635.38,48288.88
21700,check,26,0.0,0.0
22810,check,-25,0.0,-0.0
23268,Incorrect stock entry.,-1440,0.0,-0.0
23427,damaged,-2,0.0,-0.0
23479,WIRE EGG BASKET,114,880.2300000000007,100346.22000000007
21915,John Lewis,200,0.0,0.0
22959,check,-175,0.0,-0.0
90014A,check,-12,0.0,-0.0
20665,dotcom,21,0.0,0.0
85208,check,-22,0.0,-0.0
22409,,-20,0.0,-0.0
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1375,1732.7900000000016,2382586.2500000023
23533,WALL ART GARDEN HAVEN,215,998.6400000000009,214707.60000000018
23570,TRADITIONAL PICK UP STICKS GAME,2782,4944.370000000004,1.3755237340000013E7
21615,check,-26,0.0,-0.0
21033,taig adjust no stock,-24,0.0,-0.0
21682,?display?,-156,0.0,-0.0
23414,ZINC BOX SIGN HOME,137,1338.9500000000007,183436.1500000001
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,265.6
22687,adjustment,1,0.0,0.0
23576,SNACK TRAY RED VINTAGE DOILY,198,400.04,79207.92
85135C,found,36,0.0,0.0
21793,check,-40,0.0,-0.0
79163,damaged,-1,0.0,-0.0
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,12,71.08000000000001,852.9600000000002
47503H,check,-24,0.0,-0.0
72807C,wet pallet,-408,0.0,-0.0
21823,check,-94,0.0,-0.0
20713,found,100,0.0,0.0
21888,Amazon,1,0.0,0.0
gift_0001_30,,30,0.0,0.0
23405,HOME SWEET HOME 2 DRAWER CABINET,253,1316.4299999999994,333056.78999999986
23608,SET 10 CARDS RUDOLPHS NOSE 17097,4,11.64,46.56
35598C,WHITE CHRISTMAS TREE 60CM,2,5.9,11.8
23117,POPPY FIELDS CHOPPING BOARD,92,496.27999999999986,45657.75999999999
23595,adjustment,5,0.0,0.0
23118,dotcom adjust,10,0.0,0.0
22043,check,-40,0.0,-0.0
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,8,19.92,159.36
23476,WOODLAND LARGE RED FELT HEART,205,264.72,54267.600000000006
23602,SET 10 CARDS 3 WISE MEN 17107,1,2.91,2.91
47590B,check,-57,0.0,-0.0
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,180.0
22412,,-37,0.0,-0.0
23544,WALL ART MID CENTURY MODERN,163,1007.5300000000001,164227.39
79323GR,"Unsaleable, destroyed.",-1158,0.0,-0.0
46000U,check,10,0.0,0.0
23457,LARGE PARLOUR FRAME,27,122.85,3316.95
22927,Amazon,1,0.0,0.0
23525,WALL ART BUFFALO BILL,329,992.3500000000004,326483.15000000014
23090,missing,-338,0.0,-0.0
23522,WALL ART DOG AND BALL,102,301.56,30759.12
23457,LARGE PARLOUR PICTURE FRAME,86,431.97999999999996,37150.28
21820,,-210,0.0,-0.0
23356,LOVE HOT WATER BOTTLE,2377,13441.420000000038,3.195025534000009E7
16207A,check,2,0.0,0.0
22548,adjustment,4,0.0,0.0
21175,GIN AND TONIC DIET METAL SIGN,498,1237.5,616275.0
15060B,,-43,0.0,-0.0
23634,SET 10 CARDS XMAS CHOIR 17068,5,14.55,72.75
20984,found,120,0.0,0.0
84659A,check,19,0.0,0.0
84663A,,22,0.0,0.0
21620,,6,0.0,0.0
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,43,66.76,2870.6800000000003
21786,check,-209,0.0,-0.0
21868,Amazon,1,0.0,0.0
23028,,-49,0.0,-0.0
23415,HOME SWEET HOME HOOK,323,403.93,130469.39
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,5120.0
23448,CREAM BUNNY EASTER EGG BASKET,25,41.24999999999999,1031.2499999999998
23447,PINK BUNNY EASTER EGG BASKET,158,231.89999999999998,36640.2
23460,SWEETHEART WALL TIDY,103,957.3299999999997,98604.98999999998
21192,check,-164,0.0,-0.0
84912B,damaged,-14,0.0,-0.0
16259,,-3167,0.0,-0.0
82567,,-73,0.0,-0.0
23084,temp adjustment,-484,0.0,-0.0
90191,??,-60,0.0,-0.0
23455,SMALL PARLOUR PICTURE FRAME,165,462.44999999999965,76304.24999999994
22149,damages,-40,0.0,-0.0
79323P,"Unsaleable, destroyed.",-2003,0.0,-0.0
85034A,damaged,-81,0.0,-0.0
23455,SMALL PARLOUR FRAME,42,106.98000000000002,4493.160000000001
23091,,-15,0.0,-0.0
20793,,-5,0.0,-0.0
40016,,-108,0.0,-0.0
90014C,,-8,0.0,-0.0
84929,code mix up? 84930,-967,0.0,-0.0
23637,SET 10 CARDS OUT OF ORDER 17216,11,27.39,301.29
23420,PANTRY HOOK TEA STRAINER,165,353.45000000000005,58319.25000000001
23536,VILLAGE SHOW WALL ART,386,2072.4199999999996,799954.1199999999
23268,Lighthouse Trading zero invc incorr,192,0.0,0.0
23475,WOODLAND SMALL PINK FELT HEART,286,242.17999999999998,69263.48
16008,check,-1510,0.0,-0.0
21868,check,-28,0.0,-0.0
23398,HANGING HEART BONHEUR,609,537.9000000000002,327581.10000000015
23530,WALL ART ONLY ONE PERSON,1056,4436.269999999996,4684701.119999995
20713,wrongly coded-23343,-800,0.0,-0.0
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,9,22.41,201.69
23694,PAISLEY PARK CARD,376,165.08000000000004,62070.080000000016
21682,,144,0.0,0.0
72807A,AMAZON,1,0.0,0.0
22729,,7,0.0,0.0
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE,1,16.63,16.63
85123A,wrongly marked carton 22804,-256,0.0,-0.0
84971l,LARGE HEART FLOWERS HOOK,2,4.92,9.84
82600,historic computer difference?....se,-458,0.0,-0.0
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,2,13.5,27.0
22584,PACK OF 6 PANETTONE GIFT BOXES,219,512.9300000000001,112331.67000000001
84877B,,-27,0.0,-0.0
22925,,-20,0.0,-0.0
23646,SET 10 CARDS JINGLE BELLS 16957,8,19.92,159.36
84876B,found,66,0.0,0.0
23131,,-12,0.0,-0.0
23543,KEEP CALM WALL ART,269,2015.9700000000003,542295.93
85231G,check,-110,0.0,-0.0
23451,SQUARE MINI PORTRAIT FRAME,278,558.1199999999998,155157.35999999993
22416,SET OF 36 SPACEBOY PAPER DOILIES,45,66.72,3002.4
23406,CHECK,-21,0.0,-0.0
72802C,,1,0.0,0.0
23379,PACK OF 12 RED APPLE TISSUES,1220,465.36,567739.2000000001
23365,SET 12 COLOUR PENCILS LOVE LONDON,1859,1464.3800000000006,2722282.420000001
23518,EMBROIDERED RIBBON REEL RACHEL,356,965.9599999999997,343881.7599999999
23131,had been put aside,48,0.0,0.0
21165,check,-28,0.0,-0.0
23325,RUSTIC STRAWBERRY JAMPOT SMALL,36,59.39999999999999,2138.3999999999996
23439,HAND WARMER RED LOVE HEART,4027,8941.610000000006,3.600786347000002E7
23614,SET 10 CARDS 12 DAYS WRAP  17058,26,86.58,2251.08
23212,PAINTED HEART WREATH WITH BELL,12,15.0,180.0
20856,??,-140,0.0,-0.0
84563B,damaged,-11,0.0,-0.0
20754,Found,57,0.0,0.0
79323G,"Unsaleable, destroyed.",-657,0.0,-0.0
21181,dotcom,20,0.0,0.0
37342,,-65,0.0,-0.0
22453,,-12,0.0,-0.0
23534,STOP FOR TEA WALL ART,518,2572.699999999999,1332658.5999999994
84279P,found,84,0.0,0.0
21843,smashed,-63,0.0,-0.0
22792,damages,-73,0.0,-0.0
90052,CRACKED GLAZE NECKLACE BROWN,2,14.14,28.28
23378,PACK OF 12 50'S CHRISTMAS TISSUES,4003,1842.42,7375207.260000001
23135,?,101,0.0,0.0
23514,EMBROIDERED RIBBON REEL SALLY,472,964.9100000000003,455437.52000000014
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,203.28
23388,WOODLAND MINI RUCKSACK,5,20.75,103.75
21804,check,80,0.0,0.0
84596G,,288,0.0,0.0
23537,WALL ART I LOVE LONDON,99,521.73,51651.270000000004
23446,BLUE BUNNY EASTER EGG BASKET,157,230.24999999999997,36149.24999999999
72802A,Wet pallet-thrown away,-306,0.0,-0.0
23478,WOODLAND LARGE PINK FELT HEART,285,324.40000000000003,92454.00000000001
23583,LUNCH BAG PAISLEY PARK,3385,5497.329999999998,1.8608462049999993E7
CRUK,CRUK Commission,-16,-7933.43,126934.88
23640,SET 10 CARDS SCOTTIE DOG 17211,9,22.410000000000004,201.69000000000003
23419,HOME SWEET HOME BOTTLE,473,1043.7200000000007,493679.56000000035
23503,PLAYING CARDS KEEP CALM & CARRY ON,3644,4861.800000000001,1.7716399200000003E7
22142,check,-56,0.0,-0.0
23609,SET 10 CARDS SNOWY ROBIN 17099,1,2.91,2.91
85179a,GREEN BITTY LIGHT CHAIN,1,2.46,2.46
23531,WALL ART BIG LOVE,979,5559.109999999997,5442368.689999997
72802B,check,-290,0.0,-0.0
21824,check,-103,0.0,-0.0
21830,?,-443,0.0,-0.0
23466,TUSCAN VILLA DOVECOTE,12,99.0,1188.0
23535,BICYCLE SAFTEY WALL ART,458,2371.9400000000005,1086348.5200000003
21244,,-33,0.0,-0.0
23620,SET 10 CARDS PERFECT POST 17090,10,24.900000000000002,249.00000000000003
85215,Damaged,-29,0.0,-0.0
23529,WALL ART DOLLY GIRL,319,956.0500000000003,304979.95000000007
22925,check,1,0.0,0.0
23521,CAT AND BIRD WALL ART,270,323.64,87382.8
23633,SET 10 CARDS WORLD CHILDREN 17067,3,7.470000000000001,22.410000000000004
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,6,15.299999999999999,91.8
23389,SPACEBOY MINI RUCKSACK,13,53.95,701.35
20839,damages,-80,0.0,-0.0
22601,check,-20,0.0,-0.0
85132C,damages,-109,0.0,-0.0
22637,damages,-65,0.0,-0.0
72802A,?,-50,0.0,-0.0
22121,had been put aside,32,0.0,0.0
22946,check,-21,0.0,-0.0
21098,had been put aside,108,0.0,0.0
16046,,21,0.0,0.0
23625,SET 6 CARDS SPARKLY REINDEER 17262,9,44.91000000000001,404.1900000000001
23650,SET 10 CARDS FILIGREE BAUBLE 16961,4,9.96,39.84
22570,?,-74,0.0,-0.0
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,2,15.0,30.0
22339,check,-60,0.0,-0.0
23652,SET 10 CARD CHRISTMAS STAMPS 16963,2,5.82,11.64
23084,website fixed,110,0.0,0.0
23501,KEY RING BASEBALL BOOT UNION JACK,1823,2220.370000000001,4047734.5100000016
21201,???,-390,0.0,-0.0
21165,,-46,0.0,-0.0
90020,FILIGREE DIAMANTE CHAIN,1,12.48,12.48
23368,SET 12 COLOUR PENCILS DOLLY GIRL,2376,1677.6000000000013,3985977.600000003
23473,WOODLAND SMALL RED FELT HEART,679,552.8499999999998,375385.14999999985
23462,ROCOCO WALL MIROR,2,39.9,79.8
35818B,adjustment,-22,0.0,-0.0
72807B,wet pallet,-696,0.0,-0.0
21819,check,-14,0.0,-0.0
23169,smashed,-235,0.0,-0.0
23636,SET 10 CARDS WISHING TREE 17116,9,26.19,235.71
23035,check,-64,0.0,-0.0
48173C,,-54,0.0,-0.0
21394,,43,0.0,0.0
C2,,150,0.0,0.0
85175,,20,0.0,0.0
23512,EMBROIDERED RIBBON REEL ROSIE,501,977.3200000000006,489637.3200000003
23565,EGG CUP MILKMAID HELGA,405,580.06,234924.3
23497,CLASSIC CHROME BICYCLE BELL,2489,3565.570000000003,8874703.730000008
23695,DOILY THANK YOU CARD,765,323.31999999999994,247339.79999999996
17012F,check,14,0.0,0.0
85019B,check,15,0.0,0.0
21078,,-207,0.0,-0.0
21089,damaged,-7,0.0,-0.0
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,4,11.64,46.56
35968,check,9,0.0,0.0
21744,check,-21,0.0,-0.0
72801C,check,-10,0.0,-0.0
37327,,2,0.0,0.0
23375,50'S CHRISTMAS PAPER GIFT BAG,1351,1108.0700000000018,1497002.5700000024
22466,FAIRY TALE COTTAGE NIGHT LIGHT,960,1953.2400000000018,1875110.4000000018
23692,WRAP A PRETTY THANK YOU,50,21.0,1050.0
21810,check,-135,0.0,-0.0
22461,,-36,0.0,-0.0
23407,SET OF 2 TRAYS HOME SWEET HOME,263,2669.6300000000047,702112.6900000012
23402,HOME SWEET HOME 3 PEG HANGER,272,1057.2800000000004,287580.1600000001
23461,SWEETHEART BIRD HOUSE,853,3066.109999999999,2615391.829999999
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,129,395.11000000000007,50969.19000000001
21627,check,-32,0.0,-0.0
85175,check,-42,0.0,-0.0
72807C,???missing,-428,0.0,-0.0
22043,dotcom,-9,0.0,-0.0
90195A,check,-45,0.0,-0.0
23556,LANDMARK FRAME COVENT GARDEN,438,4962.01,2173360.38
23555,LANDMARK FRAME NOTTING HILL,424,4818.070000000001,2042861.6800000002
21539,damages?,-111,0.0,-0.0
35972,check,-3,0.0,-0.0
84625C,,-32,0.0,-0.0
21804,,-74,0.0,-0.0
23425,STORAGE TIN HOME SWEET HOME,268,604.0099999999999,161874.67999999996
20967,Amazon Adjustment,1,0.0,0.0
82613A,Amazon,1,0.0,0.0
22665,,-24,0.0,-0.0
23388,WOODLAND MINI BACKPACK,820,3427.9399999999996,2810910.8
23541,"WALL ART ,PUDDINGS",8,61.2,489.6
23579,SNACK TRAY I LOVE LONDON,171,362.65,62013.149999999994
84927A,,-7,0.0,-0.0
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2021.7599999999998
22268,check,-10,0.0,-0.0
37327,adjustment,3,0.0,0.0
23066,,-13,0.0,-0.0
85232D,,144,0.0,0.0
21811,,1,0.0,0.0
23413,VINTAGE COFFEE GRINDER BOX,98,516.3800000000002,50605.24000000002
23270,incorrect stock entry.,-2880,0.0,-0.0
21071,check,-82,0.0,-0.0
22286,check,-47,0.0,-0.0
23056,rusty throw away,-210,0.0,-0.0
23157,check,212,0.0,0.0
20686,,-95,0.0,-0.0
72127,found box,24,0.0,0.0
90012B,check,-5,0.0,-0.0
23481,PEARLISED IVORY HEART SMALL,228,281.17,64106.76
46776e,WOVEN CANDY CUSHION COVER,1,4.13,4.13
20832,check,110,0.0,0.0
82551,,-110,0.0,-0.0
84581,,-2,0.0,-0.0
22426,check,-15,0.0,-0.0
23654,SET 10 CARD SNOWMAN 16965,5,12.450000000000001,62.25000000000001
22176,amazon,1,0.0,0.0
22568,,8,0.0,0.0
